,Price,Product,Producer,Quantity,Type of food,Supermarket,Date
5921,5.95,M-ClassicSpinach Cookies,unknown,480g,Frozen Food,Migros,2023-05-24
5922,3.8,Farmer's Best  IP-SUISSELeaf spinachUnseasoned,unknown,800g,Frozen Food,Migros,2023-05-24
5923,4.95,Enjoy TrillIce cream veganBerry Blast,unknown,3 x 100 ml,Frozen Food,Migros,2023-05-24
5924,3.5,  MSCFish fingers Alaska pollackBreaded - ,Pelican,15 pieces450g,Frozen Food,Migros,2023-05-24
5925,2.95,Farmer's Best  IP-SUISSEBeans extra fineUnseasoned,unknown,360g,Frozen Food,Migros,2023-05-24
5926,3.2,M-BudgetVegetables mix,unknown,800g,Frozen Food,Migros,2023-05-24
5927,7.3,Cream ice creamVanilla,unknown,12 x 57ml,Frozen Food,Migros,2023-05-24
5928,5.95,M-ClassicMushroom cookie,unknown,480g,Frozen Food,Migros,2023-05-24
5929,4.9,M-BudgetCroquettes,unknown,1kg,Frozen Food,Migros,2023-05-24
5930,7.3,Cream ice creamChocolate,unknown,12 x 57ml,Frozen Food,Migros,2023-05-24
5931,6.95,M-ClassicOven Fries,unknown,1.5kg,Frozen Food,Migros,2023-05-24
5932,13.95,  ASCShrimpsPeeled and raw,Pelican,500g,Frozen Food,Migros,2023-05-24
5933,8.5,  ASCAtlantic salmon fillets,Pelican,250g,Frozen Food,Migros,2023-05-24
5934,2.55,M-BudgetPeas,unknown,800g,Frozen Food,Migros,2023-05-24
5935,3.5,M-BudgetMini PizzasHam,unknown,12 x 30g,Frozen Food,Migros,2023-05-24
5936,3.5,M-ClassicFun fries,unknown,750g,Frozen Food,Migros,2023-05-24
5937,5.95,Water iceWith strawberry and melon aroma,Cowboy,12 x 48ml,Frozen Food,Migros,2023-05-24
5938,6.4,M-ClassicFrench fries,unknown,1.5kg,Frozen Food,Migros,2023-05-24
5939,7.3,M-Budget  ASCPangasius crunchies,unknown,750g,Frozen Food,Migros,2023-05-24
5940,4.95,RaspberriesUnsweetened,Alnatura,300g,Frozen Food,Migros,2023-05-24
5941,5.2,M-BudgetMix of berriesUnsweetened,unknown,750g,Frozen Food,Migros,2023-05-24
5942,3.85,M-BudgetChäs-Chüechli,unknown,560g,Frozen Food,Migros,2023-05-24
5943,10.45,Don PolloChicken Délice breaded,unknown,750g,Frozen Food,Migros,2023-05-24
5944,3.3,Migros BioSwiss green peas,unknown,500g,Frozen Food,Migros,2023-05-24
5945,5.0,M-BudgetPotato slicesWedges,unknown,1kg,Frozen Food,Migros,2023-05-24
5946,2.5,Buttered vegetablesWith fine parsley,Alnatura,300g,Frozen Food,Migros,2023-05-24
5947,7.3,Cream ice creamStrawberry,unknown,12 x 57ml,Frozen Food,Migros,2023-05-24
5948,2.2,M-ClassicIce creamBanana Split,unknown,150 ml,Frozen Food,Migros,2023-05-24
5949,5.2,Wild blueberriesUnsweetened,Alnatura,300g,Frozen Food,Migros,2023-05-24
5950,9.2,M-BudgetBeef Burger,unknown,900g,Frozen Food,Migros,2023-05-24
5951,7.95,  MSCFish fingers Atlantic codBreaded - ,Pelican,24 pieces720g,Frozen Food,Migros,2023-05-24
5952,5.4,Iced bars,Snickers,6 x 50.3ml,Frozen Food,Migros,2023-05-24
5953,11.2,  BioSalmon fillets,Pelican,250g,Frozen Food,Migros,2023-05-24
5954,2.0,M-BudgetCannelloniWith cream cheese and spinach,unknown,400g,Frozen Food,Migros,2023-05-24
5955,4.5,Migros BioSwiss vegetable mix,unknown,500g,Frozen Food,Migros,2023-05-24
5956,3.2,M-Budget  AsiaVegetables mixSeasoned,unknown,800g,Frozen Food,Migros,2023-05-24
5957,3.35,Crème d'orIce creamVanille Bourbon,unknown,1 piece,Frozen Food,Migros,2023-05-24
5958,3.5,M-ClassicStrawberriesUnsweetened,unknown,500g,Frozen Food,Migros,2023-05-24
5959,5.95,Migros BioRaspberries,unknown,300g,Frozen Food,Migros,2023-05-24
5960,4.8,M-BudgetHam croissant,unknown,420g,Frozen Food,Migros,2023-05-24
5961,7.5,M-ClassicChäschüechli,unknown,840g,Frozen Food,Migros,2023-05-24
5962,3.95,MangoUnsweetened,Alnatura,300g,Frozen Food,Migros,2023-05-24
5963,3.75,BioBroccoli,unknown,500g,Frozen Food,Migros,2023-05-24
5964,5.2,Farmer's Best  IP-SUISSESwiss vegetable mixUnseasoned,unknown,750g,Frozen Food,Migros,2023-05-24
5965,5.95,Migros BioMixed berries,unknown,300g,Frozen Food,Migros,2023-05-24
5966,9.95,"M-Budget  ASCShrimpsRaw, with notched shell",unknown,450g,Frozen Food,Migros,2023-05-24
5967,12.95,M-ClassicM-Classic Köttbullar ,unknown,750g750g,Frozen Food,Migros,2023-05-24
5968,12.4,Don PolloBreaded Chicken Nuggets,unknown,750g,Frozen Food,Migros,2023-05-24
5969,12.5,M-ClassicBeef burger,unknown,8 x 90g,Frozen Food,Migros,2023-05-24
5970,3.1,Migros BioSwiss beans,unknown,500g,Frozen Food,Migros,2023-05-24
