,Unnamed: 0,Price,Product,Producer,Quantity,Type of food,Supermarket,Date
54,245,3.50,Ben & Jerry'sFairtrade Ben&Jerry. Cookie Dough,unknown,0.1,Frozen Food,Migros,2023-05-24
55,246,3.95,Dieci Stracciatella,Dieci,0.12,Frozen Food,Migros,2023-05-24
56,247,3.70,Gasparini Rahmtäfeli Becher,Gasparini,0.14,Frozen Food,Migros,2023-05-24
57,248,8.80,Aus der Region Gasparini Vanille,Gasparini,0.48,Frozen Food,Migros,2023-05-24
58,249,8.80,Aus der Region Gasparini Café Croq.,Gasparini,0.48,Frozen Food,Migros,2023-05-24
59,251,5.50,V-LovePlant based ice cream chocolatesVegan,unknown,0.18,Frozen Food,Migros,2023-05-24
60,254,7.95,Waffle Cornet - MiniVanilla-Strawberry,Fun,0.48,Frozen Food,Migros,2023-05-24
61,255,5.95,Water iceLemon and orange flavors,Alaska,0.5760000000000001,Frozen Food,Migros,2023-05-24
62,256,8.95,MegaStar  CappuccinoGlace CoffeeWith milk chocolate coating,unknown,0.72,Frozen Food,Migros,2023-05-24
63,261,6.50,Ice creamWith Oreo cookie pieces,Oreo,0.33,Frozen Food,Migros,2023-05-24
64,263,10.50,Crème d'orCream ice creamCappuccino &Chocolate,unknown,1.0,Frozen Food,Migros,2023-05-24
65,264,7.20,  Pure Vanille Bourbon ComoresVanilla cream ice cream,Sélection,0.45,Frozen Food,Migros,2023-05-24
66,267,10.50,Crème d'orCream ice creamEspresso doppio,unknown,1.0,Frozen Food,Migros,2023-05-24
67,270,6.95,Ice creamWith fruit juice,Exotic,0.36,Frozen Food,Migros,2023-05-24
68,272,10.50,Crème d'orCream ice creamPistache,unknown,1.0,Frozen Food,Migros,2023-05-24
69,274,10.50,Crème d'orCream ice creamStracciatella italiana,unknown,1.0,Frozen Food,Migros,2023-05-24
70,275,7.95,  BiscoffMini cream ice cream,Lotus,0.36,Frozen Food,Migros,2023-05-24
71,276,7.30,Cream ice creamVanilla,unknown,0.51,Frozen Food,Migros,2023-05-24
72,277,2.10,  VanillaSoft ice,Squice,0.11,Frozen Food,Migros,2023-05-24
73,279,2.20,M-Classic  LégerSorbetVanilla,unknown,0.165,Frozen Food,Migros,2023-05-24
74,280,10.60,Waffle CornetVanilla,Fun,1.16,Frozen Food,Migros,2023-05-24
75,282,9.20,Crème d'orWaffle ice creamCookies & Cream,unknown,0.732,Frozen Food,Migros,2023-05-24
76,284,6.30,Crème d'orIce creamCoconut & Passionfruit,unknown,0.5,Frozen Food,Migros,2023-05-24
77,286,10.50,Crème d'orCream ice creamJamaica,unknown,1.0,Frozen Food,Migros,2023-05-24
78,288,5.95,Cream ice creamVanilla & Chocolate,Gelato,0.42000000000000004,Frozen Food,Migros,2023-05-24
79,289,9.20,Crème d'orWaffle ice creamCoffee,unknown,0.732,Frozen Food,Migros,2023-05-24
80,297,6.30,Crème d'orCream ice creamMint Chocolate,unknown,0.5,Frozen Food,Migros,2023-05-24
81,298,2.10,Cream ice creamVanilla,unknown,0.1,Frozen Food,Migros,2023-05-24
82,299,6.95,Aha!Vanilla ice cream,unknown,0.72,Frozen Food,Migros,2023-05-24
83,300,10.50,Crème d'orCream ice creamBerries,unknown,1.0,Frozen Food,Migros,2023-05-24
84,301,7.20,SorbetMango,Sélection,0.45,Frozen Food,Migros,2023-05-24
85,305,7.20,  BioSorbetLemon & Lime,Sélection,0.45,Frozen Food,Migros,2023-05-24
86,310,3.60,M-ClassicM-Classic Walnuss,unknown,1.0,Frozen Food,Migros,2023-05-24
87,311,6.30,Crème d'orCrème d'Or Caramel,unknown,0.5,Frozen Food,Migros,2023-05-24
88,312,4.30,M-ClassicM-Classic Mini Mix Glace,unknown,0.603,Frozen Food,Migros,2023-05-24
89,315,3.60,M-ClassicM-Classic Vanille,unknown,1.0,Frozen Food,Migros,2023-05-24
90,319,8.80,Aus der Region Gasparini Erdbeer,Gasparini,0.48,Frozen Food,Migros,2023-05-24
91,321,3.35,Crème d'orCrème d'Or Gruyère,unknown,0.17,Frozen Food,Migros,2023-05-24
92,322,3.35,Crème d'orCrème d'Or Cheesecake,unknown,0.17,Frozen Food,Migros,2023-05-24
93,330,9.20,  Crunchy IceCream ice cream,Ovomaltine,0.4,Frozen Food,Migros,2023-05-24
94,333,6.95,MegaStar  CaramelCaramel ice creamWith white chocolate coating and biscuits,unknown,0.36,Frozen Food,Migros,2023-05-24
95,335,5.20,V-LoveVegetable cream ice creamVanilla Chocolate & Cookies,unknown,0.45,Frozen Food,Migros,2023-05-24
96,346,3.95,Dieci Mango,Dieci,0.12,Frozen Food,Migros,2023-05-24
97,347,7.95,Aus der Region Vanille Glace,unknown,0.9,Frozen Food,Migros,2023-05-24
98,348,8.80,Aus der Region Gasparini Chocolat,Gasparini,0.48,Frozen Food,Migros,2023-05-24
99,349,8.80,Aus der Region Gasparini Rahmtäfeli,Gasparini,0.48,Frozen Food,Migros,2023-05-24
100,350,6.20,V-LoveV-LOVE COCO & CHOCO,unknown,0.456,Frozen Food,Migros,2023-05-24
101,351,2.95,M-ClassicIce blockVanilla and strawberry,unknown,0.68,Frozen Food,Migros,2023-05-24
102,353,8.95,MegaStar  VanillaVanilla ice creamWith milk chocolate coating,unknown,0.72,Frozen Food,Migros,2023-05-24
