,Unnamed: 0,Price,Product,Producer,Quantity,Type of food,Supermarket,Date
251,299,9.50,Lime smoked salmon,Migros Bio,100.0,Fish and Meat,Migros,2023-05-19
252,300,5.80,  ASCStrem salmonSeasoned,Hot Smoked Salmon,125.0,Fish and Meat,Migros,2023-05-19
253,301,4.95,  QuornPepper Steak,Cornatur,195.0,Fish and Meat,Migros,2023-05-19
254,302,4.90,  IP-SUISSEBacon Burger,GrillMi,200.0,Fish and Meat,Migros,2023-05-19
255,303,2.50,Pepper tureen,Rapelli,100.0,Fish and Meat,Migros,2023-05-19
256,304,6.95,Raw ham,Pure Nature,100.0,Fish and Meat,Migros,2023-05-19
257,305,3.95,Salami with Ticino chilliPre-cut,Rapelli,85.0,Fish and Meat,Migros,2023-05-19
258,306,4.95,Vegetarian Balls,Garden Gourmet,200.0,Fish and Meat,Migros,2023-05-19
259,307,6.95,Vegetarian Viennese cutlet,Cornatur,340.0,Fish and Meat,Migros,2023-05-19
260,310,5.80,Freiburg farmer sausage,Spécialité Suisse,190.0,Fish and Meat,Migros,2023-05-19
261,311,4.95,Escalope with spinachVegan,Cornatur,200.0,Fish and Meat,Migros,2023-05-19
262,312,1.60,Rolled shoulder ham,M-Budget,100.0,Fish and Meat,Migros,2023-05-19
263,313,6.95,Smoked country ham,Migros Bio,100.0,Fish and Meat,Migros,2023-05-19
264,316,5.90,Rabbit filet,M-Classic,100.0,Fish and Meat,Migros,2023-05-19
265,317,5.50,NuggetsVegan,V-Love,220.0,Fish and Meat,Migros,2023-05-19
266,318,6.95,Planted.SkewersVegan,unknown,200.0,Fish and Meat,Migros,2023-05-19
267,320,3.95,Salame milano,Fratelli Beretta,100.0,Fish and Meat,Migros,2023-05-19
268,322,4.20,MSCPickled herring,unknown,400.0,Fish and Meat,Migros,2023-05-19
269,323,3.50,  aha!Tofu with herbs,Migros Bio,200.0,Fish and Meat,Migros,2023-05-19
270,324,4.95,  IrresistibiliSalami SticksSpicy,Citterio,80.0,Fish and Meat,Migros,2023-05-19
271,325,5.50,IP-SUISSEPastrami,unknown,100.0,Fish and Meat,Migros,2023-05-19
272,326,1.45,CoqueletEntier,Optigal,100.0,Fish and Meat,Migros,2023-05-19
273,327,4.90,IP-SUISSECoppa,unknown,120.0,Fish and Meat,Migros,2023-05-19
274,328,3.–,"IP-SUISSEQuick Ham MiniSmoked, cooked",unknown,100.0,Fish and Meat,Migros,2023-05-19
275,329,15.90,Roast emperor,unknown,600.0,Fish and Meat,Migros,2023-05-19
276,330,8.90,Beef sirloin steakGrazing Beef,Migros Bio,100.0,Fish and Meat,Migros,2023-05-19
