,Unnamed: 0,Price,Product,Producer,Quantity,Type of food,Supermarket,Date
137,358,3.20,Sauerkraut gekocht,unknown,500.0,Fruits and Vegetables,Migros,2023-05-18
138,359,2.70,Mélange vaud,unknown,200.0,Fruits and Vegetables,Migros,2023-05-18
139,363,4.50,Gemüse Dip,unknown,180.0,Fruits and Vegetables,Migros,2023-05-18
140,364,2.20,Sellerie roh geraffelt,unknown,200.0,Fruits and Vegetables,Migros,2023-05-18
141,366,2.–,Mélange été,unknown,150.0,Fruits and Vegetables,Migros,2023-05-18
142,367,2.50,HIT Frühlingssalat,unknown,200.0,Fruits and Vegetables,Migros,2023-05-18
143,368,3.70,Frische Handmischung,unknown,200.0,Fruits and Vegetables,Migros,2023-05-18
144,369,8.80,Zuckermaisrugeli pasteurisiert,unknown,1000.0,Fruits and Vegetables,Migros,2023-05-18
145,371,3.95,Edamame geschält,Sushi Mania,100.0,Fruits and Vegetables,Migros,2023-05-18
146,381,3.30,Nektarinen gelbfleischig,Migros Fresca,1000.0,Fruits and Vegetables,Migros,2023-05-18
147,383,2.50,Bananen,Migros Fresca,1000.0,Fruits and Vegetables,Migros,2023-05-18
148,385,3.20,Fairtrade Bananen Mini,Migros Fresca,300.0,Fruits and Vegetables,Migros,2023-05-18
149,390,5.90,Bio Persimon Kaki,Migros Bio,1000.0,Fruits and Vegetables,Migros,2023-05-18
150,393,5.95,Cicorino rosso,Migros Fresca,1000.0,Fruits and Vegetables,Migros,2023-05-18
151,395,7.90,Lettuce,Fresca,1000.0,Fruits and Vegetables,Migros,2023-05-18
152,402,1.–,Champignons braun,Migros Fresca,100.0,Fruits and Vegetables,Migros,2023-05-18
153,420,1.95,Süsskartoffeln,Migros Fresca,1000.0,Fruits and Vegetables,Migros,2023-05-18
154,425,1.60,Kartoffeln festkochend,Migros Fresca,1000.0,Fruits and Vegetables,Migros,2023-05-18
155,426,2.70,Kartoffeln festkochend IP-SUISSE,unknown,2000.0,Fruits and Vegetables,Migros,2023-05-18
156,429,4.20,Carrots,Demeter,1000.0,Fruits and Vegetables,Migros,2023-05-18
157,435,15.50,AsparagusWhite,Extra,1000.0,Fruits and Vegetables,Migros,2023-05-18
158,441,3.20,Trauben Vittoria,Migros Fresca,1000.0,Fruits and Vegetables,Migros,2023-05-18
159,442,5.95,Beeren gemischt,Migros Fresca,500.0,Fruits and Vegetables,Migros,2023-05-18
160,451,2.70,Champ. weiss/braun,Migros Fresca,250.0,Fruits and Vegetables,Migros,2023-05-18
161,456,1.90,Peterli gekraust,Migros Fresca,100.0,Fruits and Vegetables,Migros,2023-05-18
162,457,3.60,PotatoesSpring,Fresca,1000.0,Fruits and Vegetables,Migros,2023-05-18
163,458,2.–,Snack Karotten,Migros Fresca,200.0,Fruits and Vegetables,Migros,2023-05-18
164,464,1.20,BioChives,unknown,10.0,Fruits and Vegetables,Migros,2023-05-18
165,470,2.10,Pfefferminze,Migros Fresca,20.0,Fruits and Vegetables,Migros,2023-05-18
166,472,2.10,Thymian,Migros Fresca,20.0,Fruits and Vegetables,Migros,2023-05-18
167,473,6.95,Bio Suppengemüse,Migros Bio,1000.0,Fruits and Vegetables,Migros,2023-05-18
168,478,3.50,Birnen Kaiser Alexander,Migros Fresca,1000.0,Fruits and Vegetables,Migros,2023-05-18
169,482,4.95,Zwetschgen,Migros Fresca,1000.0,Fruits and Vegetables,Migros,2023-05-18
170,484,4.50,Sélection Mandared,Migros Sélection,1000.0,Fruits and Vegetables,Migros,2023-05-18
171,485,4.50, Mandared,Sélection,1000.0,Fruits and Vegetables,Migros,2023-05-18
172,486,5.–,Papaya formosa,Migros Fresca,1000.0,Fruits and Vegetables,Migros,2023-05-18
173,490,3.70,Currants,unknown,250.0,Fruits and Vegetables,Migros,2023-05-18
174,494,7.50,Krautstiele,Migros Fresca,1000.0,Fruits and Vegetables,Migros,2023-05-18
175,495,4.90,Bio Zuckerhut,unknown,1000.0,Fruits and Vegetables,Migros,2023-05-18
176,497,4.95,PeppersRed,unknown,1000.0,Fruits and Vegetables,Migros,2023-05-18
177,506,2.95,Fairtrade Kartoffeln Patatli,Migros Fresca,1000.0,Fruits and Vegetables,Migros,2023-05-18
178,511,3.95,LeeksGreen,unknown,1000.0,Fruits and Vegetables,Migros,2023-05-18
179,524,7.50,Kirschen,Migros Fresca,500.0,Fruits and Vegetables,Migros,2023-05-18
180,535,4.95,Trauben Aledo,Migros Fresca,1000.0,Fruits and Vegetables,Migros,2023-05-18
181,544,1.10,Sélection Tomaten Merinda,Migros Sélection,100.0,Fruits and Vegetables,Migros,2023-05-18
182,545,1.10, Tomaten Merinda,Sélection,100.0,Fruits and Vegetables,Migros,2023-05-18
183,546,9.90,Bio Gurken mini,Migros Bio,1000.0,Fruits and Vegetables,Migros,2023-05-18
184,562,3.90,Onions,Demeter,750.0,Fruits and Vegetables,Migros,2023-05-18
185,563,2.10,Dill,Migros Fresca,20.0,Fruits and Vegetables,Migros,2023-05-18
186,566,2.10,Bio Koriander,Migros Bio,20.0,Fruits and Vegetables,Migros,2023-05-18
187,568,3.50,Äpfel Braeburn süss-säuerlich,Migros Fresca,1000.0,Fruits and Vegetables,Migros,2023-05-18
188,570,4.95,Blueberries,Extra,250.0,Fruits and Vegetables,Migros,2023-05-18
189,572,9.90,Bio Zuckermais past.,Migros Bio,1000.0,Fruits and Vegetables,Migros,2023-05-18
190,589,3.90,HIT Kopfsalat XL,unknown,350.0,Fruits and Vegetables,Migros,2023-05-18
191,590,6.95,Frühlingspfanne,unknown,405.0,Fruits and Vegetables,Migros,2023-05-18
192,592,7.95,Frühlingsgemüse,unknown,500.0,Fruits and Vegetables,Migros,2023-05-18
193,593,6.95,Wokgemüse,unknown,415.0,Fruits and Vegetables,Migros,2023-05-18
194,596,7.50,Vitamin-Bag Kernobst,Migros Fresca,2900.0,Fruits and Vegetables,Migros,2023-05-18
195,597,6.90,VitaminBag Ratatouille,Migros Fresca,2400.0,Fruits and Vegetables,Migros,2023-05-18
196,598,7.95,Mix of wild mushrooms,unknown,200.0,Fruits and Vegetables,Migros,2023-05-18
197,600,2.50,PepperoniMini Mix,Fresca,250.0,Fruits and Vegetables,Migros,2023-05-18
198,604,2.50,Mini Lattich,unknown,150.0,Fruits and Vegetables,Migros,2023-05-18
199,605,2.60,Kopfsalat mit Essblume,unknown,100.0,Fruits and Vegetables,Migros,2023-05-18
200,606,2.80,SaladAutumn salad,Migros Bio,120.0,Fruits and Vegetables,Migros,2023-05-18
201,609,4.60,Edamame ungeschält,Sushi Mania,150.0,Fruits and Vegetables,Migros,2023-05-18
202,610,2.60,Bio Chicago Salat,unknown,180.0,Fruits and Vegetables,Migros,2023-05-18
203,614,2.80,Sauerrüben roh,unknown,400.0,Fruits and Vegetables,Migros,2023-05-18
204,619,2.80,Season salad winter,Migros Bio,120.0,Fruits and Vegetables,Migros,2023-05-18
205,620,2.–,Mélange printemps,unknown,150.0,Fruits and Vegetables,Migros,2023-05-18
206,624,3.20,Fermentierts Gemüse,unknown,475.0,Fruits and Vegetables,Migros,2023-05-18
207,626,2.50,HIT Wintersalat,unknown,200.0,Fruits and Vegetables,Migros,2023-05-18
208,632,2.90,Bio lattughino,unknown,120.0,Fruits and Vegetables,Migros,2023-05-18
209,633,4.15,Spinatsalat,unknown,140.0,Fruits and Vegetables,Migros,2023-05-18
210,634,2.50,HIT Herbstsalat,unknown,200.0,Fruits and Vegetables,Migros,2023-05-18
211,635,4.90,Peperone grigliato,unknown,250.0,Fruits and Vegetables,Migros,2023-05-18
212,639,3.30,Äpfel Elstar süss-säuerlich,Migros Fresca,1000.0,Fruits and Vegetables,Migros,2023-05-18
213,644,5.30,Maniok,Migros Fresca,1000.0,Fruits and Vegetables,Migros,2023-05-18
214,645,2.30,Bio Batavia grün,Migros Bio,120.0,Fruits and Vegetables,Migros,2023-05-18
215,646,3.75,Papaya Formosa,Migros Fresca,1000.0,Fruits and Vegetables,Migros,2023-05-18
216,650,4.95,Sélection Nüsslisalat,Migros Sélection,100.0,Fruits and Vegetables,Migros,2023-05-18
217,651,4.95, Nüsslisalat,Sélection,100.0,Fruits and Vegetables,Migros,2023-05-18
218,658,6.50,AsparagusViolet,unknown,500.0,Fruits and Vegetables,Migros,2023-05-18
219,660,2.50,Wine sauerkraut,Masshard,500.0,Fruits and Vegetables,Migros,2023-05-18
